x,y,pts_crs,aoi,naip_id,r,r_max,r_min,r_diff,r_avg,r_entr,g,g_max,g_min,g_diff,g_avg,g_entr,b,b_max,b_min,b_diff,b_avg,b_entr,nir,nir_max,nir_min,nir_diff,nir_avg,nir_entr,ndvi,ndvi_max,ndvi_min,ndvi_diff,ndvi_avg,ndvi_entr,year,month,day_in_year,r_entr5,g_entr5,b_entr5,nir_entr5,ndvi_entr5,r_avg5,g_avg5,b_avg5,nir_avg5,r_contN,r_contE,r_corrN,r_corrE,g_contN,g_contE,g_corrN,g_corrE,b_contN,b_contE,g_corrN.1,b_corrE,nir_contN,nir_contE,nir_corrN,nir_corrE,iceplant,modelAE5
-120.25232220954469,34.473030942125654,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,93,97,93,4,94.888885,3.250078,80,86,79,7,81.44444,2.918711,70,76,70,6,72.666664,3.1796694,144,149,141,8,144.77777,3.7159321,0.2151898734177215,0.22821577,0.18487395,0.043341815,0.11111111,3.0213904,2020,5,143,4.0942907,3.8140566,3.5959437,4.4147615,3.5134408,102.10744,86.00826,77.63636,141.50414,31.9,40.45454545454545,0.871677504626812,0.8059618016112767,28.00909090909091,30.07272727272727,0.8483564484918894,0.8131229404262306,14.59090909090909,13.11818181818182,0.8483564484918894,0.8290690668853334,9.054545454545456,14.054545454545456,0.9423881991636583,0.921712749872558,0,0.0
-120.23680231940614,34.47782533337327,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,81,87,78,9,82.55556,3.6469667,91,98,88,10,92.333336,3.2162693,72,75,70,5,72.888885,3.2535214,144,149,142,7,144.44444,3.3880088,0.28,0.2972973,0.24017467,0.057122633,0.22222222,3.2986956,2020,5,143,4.0401225,4.072039,3.2658637,3.8936641,3.6499674,77.92562,91.338844,71.79339,148.52066,32.736363636363635,18.41818181818181,0.2765518408093823,0.5825198051696887,26.309090909090912,18.28181818181818,0.4756534130781527,0.6218065477201226,6.972727272727273,10.472727272727273,0.4756534130781527,0.3588004601240042,10.618181818181816,10.636363636363637,0.7698929656944666,0.7753843934579442,0,1.0
-120.2366925892737,34.47758481764386,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,80,90,78,12,82.333336,3.3696618,91,99,91,8,93.111115,2.99112,70,74,69,5,70.666664,3.0171506,155,156,151,5,154.11111,3.4140396,0.3191489361702128,0.33333334,0.2682927,0.06504065,0.22222222,3.2795522,2020,5,143,4.2225685,4.0747375,3.5650556,4.2534313,3.6885998,81.76033,92.79339,72.454544,147.80165,22.627272727272725,22.18181818181818,0.5886578984244645,0.5910689618806327,17.645454545454548,19.236363636363635,0.5785674387578945,0.5518997269716976,7.536363636363636,10.21818181818182,0.5785674387578945,0.4692122907991595,14.581818181818182,10.654545454545453,0.8404296243559165,0.8799274916923053,0,1.0
-120.23630127919466,34.477917728833724,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,76,85,69,16,76.333336,3.7883413,87,92,83,9,88.111115,3.2726648,73,77,67,10,72.333336,3.1980166,149,152,146,6,149.0,3.2712219,0.3244444444444444,0.369863,0.27038628,0.099476725,0.22222222,3.2886784,2020,5,143,4.0055947,3.8076348,3.3480244,3.9570477,3.451169,76.80991,88.6033,71.90909,149.93388,26.28181818181818,20.19090909090909,0.5082090568742994,0.6099657407554786,15.663636363636362,13.427272727272728,0.4646915213841069,0.5478564435313069,8.381818181818183,8.899999999999999,0.4646915213841069,0.446986363450165,12.690909090909091,7.118181818181818,0.6498792742762116,0.810066718176059,0,1.0
-120.23638920130114,34.47822779339204,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,87,98,85,13,89.77778,3.6243796,88,99,88,11,91.666664,3.5688748,72,79,69,10,73.77778,3.2466342,151,151,149,2,150.44444,2.9727728,0.2689075630252101,0.27966103,0.2128514,0.066809624,0.22222222,3.3190434,2020,5,143,4.62543,4.345024,3.909952,3.9159176,3.943194,82.57025,93.578514,72.3719,155.61983,32.22727272727273,39.24545454545454,0.7805359259043776,0.7246584564324651,23.64545454545454,21.0,0.6320755272183153,0.6608786067627653,10.9,14.345454545454546,0.6320755272183153,0.6233284257675047,13.309090909090909,7.836363636363636,0.7038207964769839,0.8427500452444229,0,1.0
-120.23454457171228,34.47644889508335,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,79,86,79,7,82.55556,3.5814447,93,98,92,6,94.666664,3.45264,67,70,65,5,67.111115,2.6245017,184,186,183,3,184.0,1.8897091,0.3992395437262357,0.39923954,0.3605948,0.03864473,0.33333334,2.9558685,2020,5,143,4.4210453,4.192342,3.428064,2.8768528,3.6906915,94.694214,96.91736,70.44628,180.42975,36.80909090909091,40.28181818181818,0.8710205515300117,0.879216282969337,16.490909090909092,22.89090909090909,0.7533004275444454,0.6840372419359495,8.636363636363637,11.809090909090909,0.7533004275444454,0.7292792304345648,4.190909090909091,4.218181818181819,0.868987618170018,0.8873546603874898,0,1.0
-120.23462964331426,34.47628103245196,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,117,119,108,11,115.22222,4.168326,106,116,98,18,106.44444,3.8278327,81,85,72,13,78.888885,3.7454064,178,179,175,4,176.88889,2.953868,0.2067796610169491,0.24210526,0.19453925,0.04756601,0.11111111,3.302139,2020,5,143,5.146897,4.414079,4.4755325,3.870049,4.2954416,126.07438,110.17355,87.03306,170.98347,48.81818181818181,31.12727272727272,0.8562135104891548,0.9136262176788305,26.399999999999995,19.83636363636364,0.7815188127833692,0.8326829381258927,28.70909090909091,18.47272727272728,0.7815188127833692,0.9060581815145696,13.736363636363636,3.1545454545454543,0.8916052378491397,0.9701618206134528,0,1.0
-120.23409864458664,34.4760696317156,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,97,103,89,14,96.666664,3.5554142,93,101,92,9,96.22222,3.4309437,69,75,68,7,71.111115,2.953868,180,182,179,3,180.11111,2.3387172,0.2996389891696751,0.34074074,0.2720848,0.06865594,0.22222222,2.9052503,2020,5,143,4.4626603,3.907537,3.5249372,2.972016,3.6187918,97.05785,95.214874,70.58678,178.10744,23.29090909090909,29.56363636363636,0.8553264249425565,0.8257586949526988,17.090909090909093,15.218181818181815,0.6058999167034511,0.6726563794020252,7.363636363636363,10.309090909090909,0.6058999167034511,0.7141081425318799,3.9090909090909087,2.090909090909091,0.6446848613819669,0.8361962526234432,0,1.0
-120.2338483161612,34.475639294355375,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,76,81,71,10,76.55556,3.7623107,98,99,85,14,93.333336,3.633506,65,68,63,5,65.22222,3.4097052,181,181,177,4,179.11111,2.845411,0.4085603112840467,0.432,0.37209302,0.05990699,0.33333334,3.5814447,2020,5,143,4.6516733,4.0299764,3.7704072,3.8128853,4.1527953,84.96694,92.5124,68.76033,173.59505,22.07272727272728,27.43636363636364,0.8944491797539218,0.8781281691620683,18.745454545454542,16.254545454545454,0.6594513394886442,0.6952663111826757,8.518181818181816,10.745454545454546,0.6594513394886442,0.7920510874238315,9.727272727272728,5.3,0.85680873392183,0.931780305886209,0,1.0
-120.2340104812626,34.475720796406215,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,106,109,103,6,106.0,3.5645404,89,90,82,8,86.44444,3.495575,80,80,72,8,76.0,3.0937996,161,162,152,10,159.11111,3.0431814,0.2059925093632958,0.22264151,0.19101124,0.031630278,0.11111111,3.0137072,2020,5,143,4.47955,4.489386,4.1130166,4.020588,3.8588178,111.619835,92.619835,81.75207,152.53719,35.07272727272727,20.93636363636364,0.718730208572092,0.837813482629462,45.0090909090909,22.35454545454545,0.7316263305384411,0.8702752549029972,18.509090909090908,12.445454545454544,0.7316263305384411,0.8491866360334873,11.07272727272727,7.0,0.8203913716854884,0.8865176298429222,0,0.0
-120.23342901356764,34.47576213569279,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,102,110,101,9,103.77778,3.2331736,91,93,86,7,89.666664,2.8024762,80,83,78,5,80.55556,2.9221547,154,157,151,6,153.66667,3.5780013,0.203125,0.2046332,0.17293233,0.03170088,0.11111111,2.2425165,2020,5,143,3.6255603,3.415192,3.150438,4.0077677,2.6410692,105.95868,92.20661,82.07438,150.96695,9.545454545454549,9.40909090909091,0.5965162282424883,0.6068370897860418,8.554545454545453,9.854545454545455,0.6662815667579066,0.6072634892562181,5.9,5.454545454545455,0.6662815667579066,0.6047034702345809,7.39090909090909,5.918181818181818,0.8675839186792051,0.8946836880711938,0,1.0
-120.23349694256892,34.47594260584196,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,105,116,103,13,107.333336,3.4435139,93,100,90,10,94.77778,3.857307,81,85,77,8,80.888885,3.4864488,161,164,153,11,160.11111,3.7193758,0.2105263157894736,0.22556391,0.13754646,0.08801745,0.11111111,3.0937996,2020,5,143,4.042907,3.9371417,3.6024256,3.8020778,3.3838596,109.83471,92.83471,81.975204,156.15703,20.763636363636365,12.127272727272729,0.6679224753981483,0.8143459644363021,15.654545454545453,15.845454545454547,0.5490813933940077,0.5357146549374479,10.4,12.672727272727274,0.5490813933940077,0.5675824429662277,11.545454545454549,8.472727272727273,0.7597221272702513,0.8174059603200886,0,1.0
-120.23361561201162,34.47586034372327,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,97,99,92,7,96.22222,3.5949054,88,92,84,8,87.44444,3.3880088,76,80,72,8,75.666664,3.2240472,150,152,145,7,149.88889,3.0523076,0.2145748987854251,0.23966943,0.19341564,0.046253785,0.11111111,2.439396,2020,5,143,3.7900288,4.1509924,3.6532133,3.4829817,2.7603683,101.735535,91.66942,80.23141,150.08264,10.245454545454546,10.954545454545451,0.662366219734425,0.6380238525949685,12.454545454545457,12.581818181818182,0.7668392907973681,0.7568707585924619,6.036363636363636,8.690909090909091,0.7668392907973681,0.6908249586539092,6.6000000000000005,3.472727272727272,0.7414666135963576,0.8637256964812291,0,1.0
-120.23329734382594,34.476259782167844,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,106,106,97,9,101.0,3.8664331,89,95,82,13,88.77778,4.047299,81,85,76,9,80.0,3.7454064,143,149,139,10,145.0,3.771437,0.1485943775100401,0.20647773,0.14859438,0.057883352,0.11111111,3.4266095,2020,5,143,4.097732,4.0739017,4.085721,4.359214,3.7026513,102.024796,88.6281,78.94215,149.9752,25.60909090909091,11.363636363636363,0.5613354694507451,0.8251286367169168,14.381818181818184,8.7,0.7570961402227612,0.8645897462152015,9.681818181818182,10.481818181818182,0.7570961402227612,0.8015352360327158,10.654545454545454,8.463636363636363,0.8952620354145989,0.9049115561446336,0,1.0
-120.23329462541795,34.476117668857015,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,112,114,105,9,111.111115,3.5905712,84,91,83,8,86.22222,3.314709,78,82,74,8,78.55556,2.9178202,160,161,158,3,159.55556,3.1473038,0.1764705882352941,0.20152092,0.16483517,0.03668575,0.11111111,2.5069187,2020,5,143,4.010017,3.9709542,3.4038317,3.5449514,2.8331964,112.35537,91.421486,81.06612,157.17355,17.5,11.581818181818182,0.6900573117658467,0.7994368131940546,16.427272727272726,16.60909090909091,0.7138229307012112,0.6996853701284679,9.918181818181818,12.209090909090907,0.7138229307012112,0.6188303780053632,6.645454545454545,3.190909090909091,0.6227738633989774,0.8182649220376533,0,1.0
-120.2330976193942,34.47589240806073,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,113,115,110,5,112.888885,2.748972,91,94,86,8,89.55556,3.236617,87,87,83,4,84.77778,3.0826726,149,155,149,6,151.22223,3.2036994,0.1374045801526717,0.16226415,0.13533835,0.026925802,0.11111111,1.9135007,2020,5,143,3.91082,3.7302933,3.5010514,3.784374,2.7315688,112.29752,87.6281,82.264465,154.09091,13.063636363636364,11.763636363636362,0.8150785733047442,0.8315950644261797,10.772727272727272,12.363636363636362,0.694182670283529,0.6230484375906198,6.699999999999999,8.3,0.694182670283529,0.6422144225514236,5.909090909090909,4.890909090909091,0.787771943006186,0.8340467453364501,0,1.0
-120.2330417000058,34.47605786060282,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,94,98,92,6,95.0,3.2837918,86,91,85,6,87.22222,3.22973,72,79,71,8,73.888885,3.2761085,161,162,152,10,158.55556,3.3055828,0.2627450980392157,0.27272728,0.216,0.056727275,0.22222222,2.8743331,2020,5,143,4.0039644,3.550917,3.6258454,3.8844597,3.4089081,98.181816,90.47934,77.86777,156.15703,18.518181818181816,12.845454545454546,0.7046860195379253,0.81024053598872,14.563636363636364,11.1,0.408971503609566,0.5405036736721007,8.863636363636363,10.5,0.408971503609566,0.6865716420765414,6.027272727272727,4.118181818181818,0.8633226548785325,0.9044339355663152,0,1.0
-120.23320963667686,34.47631917220451,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,111,112,106,6,109.77778,2.7369542,93,95,90,5,92.666664,3.483005,82,89,81,8,83.44444,3.2761085,156,157,148,9,153.22223,3.909368,0.1685393258426966,0.19391635,0.14176245,0.0521539,0.11111111,3.1776688,2020,5,143,3.9759035,4.340005,3.7290409,4.5553737,3.5299373,110.87603,96.55372,86.214874,145.23967,25.045454545454543,15.372727272727271,0.5554743377650984,0.7064201831034311,16.727272727272727,9.827272727272728,0.7947759047786291,0.872283689345663,9.927272727272726,8.145454545454545,0.7947759047786291,0.7187234446088568,16.863636363636363,7.590909090909091,0.9355059319232398,0.9613710698209053,0,0.0
-120.23350757461232,34.47639231779478,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,119,120,115,5,118.111115,3.077786,92,92,87,5,90.666664,3.2577612,84,88,81,7,84.0,3.3745482,142,152,142,10,146.11111,3.6729972,0.0881226053639846,0.12177122,0.08812261,0.03364861,0.0,2.9818993,2020,5,143,4.0912566,4.024268,3.893526,4.1711493,3.5774112,113.19835,89.0,82.13223,144.83472,19.93636363636364,15.309090909090909,0.7954925579585519,0.8603312785957689,12.754545454545454,9.709090909090907,0.7724138230416611,0.8341150520619763,8.609090909090908,7.1,0.7724138230416611,0.8054834197619736,8.154545454545454,8.272727272727273,0.8623876275883425,0.8518580006107448,0,1.0
-120.23397144242472,34.476297709663875,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,122,124,114,10,121.111115,3.4535308,88,95,84,11,89.44444,3.7024715,77,84,77,7,79.55556,3.0657682,159,159,155,4,156.33333,2.7673192,0.1316725978647686,0.15241636,0.11510792,0.037308447,0.11111111,2.4436357,2020,5,143,4.201104,4.318581,3.6987612,3.3339217,3.2992198,117.256195,91.504135,80.380165,153.27272,19.645454545454545,13.381818181818184,0.8188382630610471,0.8681766475051635,12.972727272727273,20.209090909090907,0.8395087800290861,0.7430012186610406,7.909090909090908,8.818181818181818,0.8395087800290861,0.757800296384334,5.854545454545455,4.790909090909091,0.7852169556730286,0.8277717683510489,0,1.0
-120.23249192350212,34.47671910911227,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,112,119,112,7,115.111115,3.1902387,93,98,93,5,95.0,3.22973,82,85,79,6,81.333336,3.2972527,169,172,162,10,168.0,3.6729972,0.2028469750889679,0.20284697,0.16546762,0.037379354,0.11111111,2.9727728,2020,5,143,3.9267354,3.8087208,4.0237513,4.333953,3.5865324,117.92562,99.380165,85.94215,161.21487,19.172727272727272,19.454545454545453,0.750989184439915,0.7516220498992972,13.78181818181818,12.781818181818185,0.6298974961539391,0.6878055234069465,12.445454545454544,17.07272727272727,0.6298974961539391,0.6915501538725024,12.50909090909091,9.145454545454545,0.9298622088426384,0.9457395482509854,0,1.0
-120.23252793582394,34.476629425011986,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,123,130,113,17,121.22222,3.857307,96,99,89,10,94.55556,3.4569745,86,90,77,13,84.77778,3.5554142,161,163,158,5,160.77777,2.8313982,0.1338028169014084,0.17216118,0.097222224,0.07493895,0.11111111,3.410596,2020,5,143,4.8606706,4.467048,4.3983884,3.0962222,4.021768,121.495865,98.181816,87.4876,158.86777,26.036363636363635,13.063636363636364,0.9320379520122576,0.9607300555259956,16.5,15.136363636363637,0.8936470346639411,0.8906696986562359,12.209090909090907,10.88181818181818,0.8936470346639411,0.906220856071142,4.1454545454545455,4.3,0.8084901020198274,0.8090280670052415,0,1.0
-120.23260507006891,34.47638765438502,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,98,108,97,11,103.22222,4.090234,105,111,100,11,104.77778,3.5554142,80,85,77,8,81.111115,3.5350661,169,172,160,12,167.0,3.7623107,0.2659176029962546,0.2761194,0.2,0.07611941,0.22222222,3.6174924,2020,5,143,4.533631,4.034676,3.9961283,4.481782,3.982972,106.504135,103.72727,83.4876,163.55373,29.97272727272728,30.863636363636363,0.6905538541545276,0.6854099351382815,21.190909090909088,15.081818181818182,0.581662649141939,0.7091502903376886,10.627272727272723,15.236363636363636,0.581662649141939,0.6830652876510519,14.299999999999995,11.509090909090908,0.8956632743983721,0.932975927323498,0,1.0
-120.2324542008842,34.47632626833999,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,121,130,113,17,122.44444,4.047299,106,115,101,14,108.111115,3.2057002,86,92,81,11,86.666664,3.6504104,169,172,168,4,169.77777,2.844859,0.1655172413793103,0.20141342,0.12751678,0.07389665,0.11111111,3.236617,2020,5,143,4.4876366,3.8398068,4.2348704,3.1679235,3.5431283,124.27273,108.578514,87.3719,169.7438,19.67272727272728,21.8,0.7581758828115012,0.7361790433027451,11.354545454545455,11.272727272727272,0.662702028616426,0.6546466853421526,11.290909090909093,17.027272727272724,0.662702028616426,0.634794040712211,4.372727272727272,2.4909090909090907,0.6349238488821598,0.7743967623060123,0,1.0
-120.2324299958106,34.476429649921506,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,100,110,96,14,101.888885,3.8833375,93,98,90,8,94.111115,3.5645404,75,81,74,7,76.111115,3.5949054,163,167,160,7,163.88889,3.2331736,0.2395437262357414,0.26153848,0.20289855,0.05863993,0.22222222,3.5124793,2020,5,143,4.6886325,4.276001,4.0983953,3.7313962,3.9411592,110.38843,99.99174,83.87603,160.61983,58.85454545454545,47.93636363636363,0.8036579076069466,0.8421432823944408,15.772727272727272,13.945454545454542,0.7935936717397899,0.8069544859755783,16.28181818181818,19.33636363636364,0.7935936717397899,0.7611163816434116,11.372727272727271,6.381818181818181,0.6768083072162164,0.797228540462724,0,1.0
-120.23249999875436,34.47649006366789,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,111,119,109,10,112.333336,3.3971353,99,101,93,8,98.0,3.302139,79,84,78,6,81.22222,2.7017975,163,164,160,4,162.0,2.8313982,0.1897810218978102,0.1985294,0.15302491,0.045504496,0.11111111,2.5126011,2020,5,143,4.0588145,3.9765413,3.1750124,3.8270133,3.2420673,107.28099,95.694214,80.04132,162.0248,13.49090909090909,15.427272727272726,0.8284449479151382,0.7807178895364535,12.01818181818182,11.427272727272726,0.7819914238460429,0.7968502971155922,5.299999999999999,8.290909090909091,0.7819914238460429,0.5502937066291177,4.754545454545454,3.7,0.8995284313624964,0.9347565035767682,0,1.0
-120.23238672156968,34.475870054724474,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,103,108,102,6,104.44444,3.9952378,104,108,99,9,102.77778,3.164208,80,81,75,6,78.111115,3.4569745,172,176,168,8,172.11111,3.3696618,0.2509090909090909,0.26618704,0.2173913,0.048795745,0.22222222,3.548527,2020,5,143,4.7521544,3.7372663,4.186521,4.300658,4.0442405,111.8843,102.20661,83.27273,165.71901,17.454545454545453,20.13636363636364,0.933278352131175,0.9323445968503844,15.663636363636362,14.409090909090908,0.5742501245384534,0.6174720993362085,7.681818181818182,9.936363636363636,0.5742501245384534,0.8991862807916239,10.727272727272728,8.227272727272727,0.9477447109320464,0.9669633512550688,0,1.0
-120.2323103389311,34.4757686044471,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,108,113,103,10,107.0,3.505592,99,104,91,13,97.77778,3.495575,87,91,78,13,83.666664,3.5385098,159,163,156,7,159.66667,3.184556,0.1910112359550561,0.22556391,0.17818181,0.0473821,0.11111111,3.1030204,2020,5,143,4.4523926,3.63001,3.854086,3.7871587,3.60632,109.95868,97.68595,84.024796,161.17355,18.263636363636365,15.009090909090908,0.8540663781884429,0.8837951452867447,15.754545454545456,9.954545454545451,0.4384411228670993,0.652215180469843,8.98181818181818,9.709090909090907,0.4384411228670993,0.7544668212380063,5.3,3.5727272727272728,0.8607380625747538,0.9170437715543414,0,1.0
-120.23220961567054,34.475771270961296,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,93,103,92,11,97.0,3.9783335,110,110,98,12,106.333336,3.5554142,74,79,74,5,76.22222,2.9867857,182,182,176,6,179.33333,2.908694,0.3236363636363636,0.32363635,0.26164874,0.06198761,0.22222222,3.3190434,2020,5,143,4.160597,3.8280573,3.399429,3.377095,3.2130034,101.214874,105.12397,78.15703,176.68594,22.67272727272727,14.936363636363636,0.5025867730760227,0.6639199529874193,21.01818181818182,13.254545454545456,0.4274158375027418,0.6489472398412016,10.336363636363636,9.327272727272728,0.4274158375027418,0.4854707405621692,7.790909090909091,2.790909090909091,0.561188872083017,0.8557412828701821,0,1.0
-120.23214333484574,34.47589447773216,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,103,108,96,12,101.77778,3.4661007,80,85,80,5,82.22222,3.2057002,78,80,74,6,76.888885,2.8136978,160,165,154,11,159.11111,3.909368,0.2167300380228136,0.25868726,0.19844358,0.06024368,0.11111111,3.236617,2020,5,143,3.980844,3.9203048,3.7023664,4.5665298,3.854983,103.19835,89.67769,80.89256,154.32231,13.40909090909091,10.936363636363636,0.7218927081686457,0.7613873163502519,22.80909090909091,12.018181818181818,0.8733487640794619,0.9148259063438898,8.672727272727272,7.309090909090908,0.8733487640794619,0.8450602161697023,14.7,6.072727272727273,0.934839353733426,0.9651158489992072,0,1.0
-120.23220213089388,34.475636733163086,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,93,106,79,27,94.55556,4.306257,97,107,91,16,97.22222,3.4921312,77,84,75,9,78.333336,3.417483,157,166,152,14,157.88889,3.952303,0.256,0.31601733,0.20895523,0.1070621,0.22222222,3.495575,2020,5,143,5.129491,3.9784906,3.9606001,4.376284,4.1999454,106.93388,98.6033,83.19835,156.36363,67.10000000000001,37.35454545454545,0.7726237554438322,0.8782566225897921,16.736363636363635,13.68181818181818,0.6482874168123643,0.7133140670477385,14.10909090909091,11.709090909090907,0.6482874168123643,0.7323149828792158,15.054545454545456,4.763636363636364,0.8122683034122242,0.943476650677387,0,1.0
-120.23188876692583,34.47618587000522,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,115,115,94,21,108.55556,3.771437,91,91,82,9,87.55556,3.4400702,87,87,78,9,82.77778,3.3393912,158,162,155,7,157.11111,3.5124793,0.1575091575091575,0.248,0.15750916,0.09049083,0.11111111,3.5645404,2020,5,143,4.458126,4.5893507,4.018501,4.1186967,3.804884,102.46281,88.264465,81.15703,154.3967,24.57272727272727,25.827272727272728,0.721761518887743,0.709361820733031,19.609090909090902,13.60909090909091,0.8923703124776069,0.9125393241921635,8.563636363636363,9.39090909090909,0.8923703124776069,0.8128019502741799,8.227272727272727,9.11818181818182,0.8963987036752582,0.9136699151075396,0,0.0
-120.23185628997967,34.47635372636403,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,115,120,112,8,115.55556,3.2331736,92,97,92,5,94.77778,3.302139,84,87,83,4,84.55556,3.133291,165,166,158,8,163.0,3.7883413,0.1785714285714285,0.18996416,0.14492753,0.04503663,0.11111111,2.9742157,2020,5,143,3.6214573,4.042391,3.5597668,4.483334,3.532847,114.735535,96.84297,86.47934,157.5785,13.190909090909091,9.209090909090907,0.5321872202440858,0.6762569127198047,18.118181818181817,15.254545454545454,0.8453380214855819,0.8608781472461148,10.609090909090908,9.290909090909093,0.8453380214855819,0.7792048061054259,8.063636363636363,8.99090909090909,0.9408259834570024,0.9634979678088696,0,1.0
-120.2316644586821,34.47631136185555,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,104,108,96,12,103.22222,3.4140396,86,91,83,8,87.22222,3.3585346,76,80,73,7,76.55556,3.2240472,164,170,163,7,166.33333,3.0093727,0.2238805970149253,0.2754717,0.21323529,0.0622364,0.22222222,2.5160449,2020,5,143,3.9807398,4.2916236,3.700317,3.9457977,3.1401262,101.735535,95.19009,80.099174,164.95868,23.209090909090904,14.754545454545454,0.6702310415143157,0.8167410959719739,28.1,20.83636363636364,0.7309847876453274,0.7946333940925304,12.081818181818182,11.418181818181818,0.7309847876453274,0.7741989490942417,8.809090909090909,3.363636363636364,0.7609765226769646,0.9092928582238432,0,1.0
-120.23178247171666,34.47628167046161,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,112,116,109,7,112.55556,3.4786706,100,103,96,7,98.44444,3.302139,81,86,80,6,81.77778,2.960755,170,174,169,5,171.77777,2.5126011,0.2056737588652482,0.22968198,0.19723183,0.032450154,0.11111111,2.5160449,2020,5,143,4.186521,4.074367,3.622578,2.7238507,3.1237595,109.65289,97.52892,80.14876,171.38843,12.51818181818182,12.563636363636364,0.8023377714573224,0.8223965368127789,14.536363636363635,15.672727272727276,0.7600477015783846,0.7440116960885517,7.445454545454545,7.672727272727272,0.7600477015783846,0.6695917257881407,2.372727272727273,2.1545454545454543,0.627615819662099,0.6864137131223081,0,1.0
-120.23143374420248,34.47597398656169,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,109,114,104,10,109.44444,3.6074753,89,95,82,13,88.22222,3.8143718,77,85,74,11,78.666664,3.345074,161,163,154,9,160.44444,3.6595366,0.1925925925925926,0.20912547,0.17110266,0.038022816,0.11111111,2.7575462,2020,5,143,4.6070757,4.3379707,3.6699986,4.31603,3.7190068,102.85124,92.6281,80.380165,158.94215,24.945454545454545,34.809090909090905,0.8869241244445583,0.8600832715025868,14.418181818181818,14.672727272727272,0.8114749801039679,0.8081872580132732,10.48181818181818,13.354545454545455,0.8114749801039679,0.52732769940876,11.28181818181818,11.763636363636362,0.8974669977827223,0.898379753227269,0,1.0
-120.23134930678611,34.47586425763072,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,84,97,80,17,87.22222,4.1422954,106,106,98,8,102.44444,3.676441,71,76,71,5,72.888885,3.2761085,170,174,158,16,167.0,4.090234,0.3385826771653543,0.3415638,0.25384617,0.08771762,0.22222222,3.7623107,2020,5,143,4.746421,4.3027267,3.5943348,4.9768424,4.0238366,91.900826,93.10744,77.63636,154.10744,32.40909090909091,23.509090909090908,0.8297202674671572,0.8868413739749004,19.68181818181818,15.672727272727272,0.7141483349175602,0.7685338101459237,9.936363636363636,11.827272727272728,0.7141483349175602,0.6097821936663181,35.7,45.19090909090909,0.8993391303363512,0.8760491710780315,0,1.0
-120.23131596284398,34.47577215330786,EPSG:4326,gaviota,ca_m_3412039_nw_10_060_20200522,93,105,89,16,95.0,3.8833375,91,94,84,10,91.44444,3.6855671,75,79,72,7,75.77778,2.7716537,162,163,157,6,161.44444,2.75675,0.2705882352941176,0.28853756,0.21235521,0.07618235,0.22222222,2.960755,2020,5,143,4.5322003,4.358963,3.7416985,3.7713022,3.629544,106.28925,95.05785,80.66942,161.80165,19.190909090909088,21.727272727272723,0.8666529109221233,0.8496087755422341,15.463636363636365,12.68181818181818,0.7892610238812218,0.8297177949690048,9.218181818181815,9.845454545454546,0.7892610238812218,0.7997281217664346,5.109090909090909,4.6454545454545455,0.8515518204030343,0.8768627611676435,0,1.0
